#oghma_csv {"title":"Absorption","type":"xy","y_label":"Wavelength","data_label":"Absorption","y_units":"nm","y_mul":1000000000.0,"data_units":"m^{-1}","icon":"mat_file","time ":0.0,"Vexternal":0.0,"x_len":1,"y_len":350,"z_len":1,"cols":"yd"}*
2.55E-07	21736864.3697556
2.6E-07	20175308.0213537
2.65E-07	18719624.3914129
2.7E-07	17362069.9777057
2.75E-07	16095921.4007341
2.8E-07	14914935.5223928
2.85E-07	13812866.3942467
2.9E-07	12783898.822925
2.95E-07	11823463.8227849
3E-07	10926878.1282058
3.05E-07	10089765.5729522
3.1E-07	9308437.69088805
3.15E-07	8578642.33940253
3.2E-07	7897571.23204304
3.25E-07	7261428.92731278
3.3E-07	6668173.20691041
3.35E-07	6114383.31385237
3.4E-07	5597948.5095613
3.45E-07	5116151.93186345
3.5E-07	4667509.08533341
3.55E-07	4249557.16127836
3.6E-07	3860668.30541146
3.65E-07	3498959.57681458
3.7E-07	3162649.8151598
3.75E-07	2850723.06176943
3.8E-07	2561555.44154806
3.85E-07	2293607.4365481
3.9E-07	2046062.90772258
3.95E-07	1817510.76759073
4E-07	1606924.64231118
4.05E-07	1413328.84317052
4.1E-07	1236101.77287099
4.15E-07	1073743.37827753
4.2E-07	926021.834558134
4.25E-07	791829.188358915
4.3E-07	670401.260217208
4.35E-07	561297.887441376
4.4E-07	463813.315402711
4.45E-07	377273.50878166
4.5E-07	301313.642064301
4.55E-07	235032.558083949
4.6E-07	178114.644360047
4.65E-07	130257.86314239
4.7E-07	90905.6597634493
4.75E-07	59260.3582656096
4.8E-07	35342.9173528852
4.85E-07	18758.8707727753
4.9E-07	8950.33335594153
4.95E-07	5661.21342828706
5E-07	5780.53048260522
5.05E-07	5897.48482297648
5.1E-07	6012.14594098753
5.15E-07	6148.98134916216
5.2E-07	6283.18530717959
5.25E-07	6414.83299933002
5.3E-07	6543.99677276063
5.35E-07	6670.74627005235
5.4E-07	6818.41961112452
5.45E-07	6940.32578884791
5.5E-07	7082.86343718426
5.55E-07	7222.83283960464
5.6E-07	7360.30278841037
5.65E-07	7495.33964077707
5.7E-07	7628.00742555838
5.75E-07	7780.22250210759
5.8E-07	7908.14702455362
5.85E-07	8055.36577843537
5.9E-07	8200.08929920048
5.95E-07	8342.3804918855
6E-07	8503.24411571637
6.05E-07	8640.67797615441
6.1E-07	8796.45943005142
6.15E-07	8949.70785217775
6.2E-07	9100.48452556011
6.25E-07	9248.84877216835
6.3E-07	9414.80465075798
6.35E-07	9558.35749092202
6.4E-07	9719.30227204342
6.45E-07	9877.75178524046
6.5E-07	10033.7636136191
6.55E-07	10187.3935820225
6.6E-07	10357.7357791082
6.65E-07	10525.5164393956
6.7E-07	10690.7929107235
6.75E-07	10853.6208417354
6.8E-07	11014.0542443501
6.85E-07	11190.4906200863
6.9E-07	11346.1578155736
6.95E-07	11517.6663040961
7E-07	11686.724671354
7.05E-07	11871.2096867563
7.1E-07	12035.3972081186
7.15E-07	12214.8637440274
7.2E-07	12391.8376891597
7.25E-07	12566.3706143592
7.3E-07	12738.5126775696
7.35E-07	12925.4097747694
7.4E-07	13092.7996536094
7.45E-07	13274.8103000009
7.5E-07	13471.149298593
7.55E-07	13648.2435811583
7.6E-07	13839.5423739719
7.65E-07	14011.9139007168
7.7E-07	14198.3667980422
7.75E-07	14398.6285232915
7.8E-07	14580.212058968
7.85E-07	14775.4905440172
7.9E-07	14968.2971495088
7.95E-07	15158.6785146798
8E-07	15362.3880760541
8.05E-07	15547.9566855922
8.1E-07	15824.3185514153
8.15E-07	15881.4254390061
8.2E-07	16091.0843232648
8.25E-07	16298.2018877143
8.3E-07	16502.8240598211
8.35E-07	16704.9956669924
8.4E-07	16904.7604693165
8.45E-07	17102.1611911397
8.5E-07	17297.2395515297
8.55E-07	17637.0113885743
8.6E-07	17826.7118017653
8.65E-07	18014.2191465958
8.7E-07	18199.5712345891
8.75E-07	18382.8050130054
8.8E-07	18563.9565893942
8.85E-07	18885.0541436132
8.9E-07	19061.3486847021
8.95E-07	19235.6734543822
9E-07	19547.6876223365
9.05E-07	19717.3991960111
9.1E-07	19885.2458073376
9.15E-07	20188.5954132328
9.2E-07	20352.0567558643
9.25E-07	20649.6036041361
9.3E-07	20808.8287592614
9.35E-07	21100.7506572662
9.4E-07	21255.8822093948
9.45E-07	21542.3496246157
9.5E-07	21693.5240079464
9.55E-07	21974.7004460522
9.6E-07	22122.0482690281
9.65E-07	22398.0906287024
9.7E-07	22671.2871908542
9.75E-07	22941.6817369839
9.8E-07	23081.0888835168
9.85E-07	23346.658095713
9.9E-07	23609.5447906142
9.95E-07	23869.7894081797
1E-06	24127.4315795696
1.005E-06	24257.4716336884
1.01E-06	24510.643673552
1.015E-06	24761.3214076043
1.02E-06	25009.5415168129
1.025E-06	25255.3399664194
1.03E-06	25498.7520233113
1.035E-06	25739.8122728903
1.04E-06	25978.5546354541
1.045E-06	26335.2647324848
1.05E-06	26568.8978703594
1.055E-06	26800.3164761215
1.06E-06	27029.5518874895
1.065E-06	27256.6348536805
1.07E-06	27599.0382651814
1.075E-06	27821.3600578371
1.08E-06	28041.6233153756
1.085E-06	28375.675580811
1.09E-06	28591.3753427622
1.095E-06	28805.1052438735
1.1E-06	29131.1318787417
1.105E-06	29340.4852353364
1.11E-06	29661.1630717307
1.115E-06	29866.2619982527
1.12E-06	30181.7294219876
1.125E-06	30494.3926908449
1.13E-06	30693.0822085233
1.135E-06	31000.7380794764
1.14E-06	31305.6952147193
1.145E-06	31498.239007171
